Mechanical Angle,Electrical Angle,Target Velocity,Velocity,Target Iq,Iq,Target Id,Id
5.190000,2.660000,1.380000,0.072000,0.007000,0.000000,0.000000,0.000000
5.190000,2.660000,1.380000,0.067000,0.023000,0.000000,0.000000,0.000000
5.190000,2.710000,1.380000,0.065000,0.010000,0.000000,0.000000,0.000000
5.190000,2.730000,1.380000,0.064000,0.006000,0.000000,0.000000,0.000000
5.090000,2.770000,1.390000,0.064000,0.006000,0.000000,0.000000,0.000000
5.030000,2.890000,1.410000,0.064000,0.006000,0.000000,0.000000,0.000000
5.030000,3.040000,1.420000,0.064000,0.006000,0.000000,0.000000,0.000000
4.920000,3.410000,1.450000,0.064000,0.006000,0.000000,0.000000,0.000000
4.920000,3.410000,1.450000,0.064000,0.011000,0.000000,0.000000,0.000000
4.920000,3.440000,1.450000,0.072000,0.003000,0.000000,0.000000,0.000000
4.920000,3.480000,1.450000,0.074000,0.000000,0.000000,0.000000,0.000000
4.850000,3.510000,1.460000,0.074000,0.000000,0.000000,0.000000,0.000000
4.830000,3.640000,1.470000,0.074000,0.000000,0.000000,0.000000,0.000000
4.830000,3.790000,1.490000,0.074000,0.000000,0.000000,0.000000,0.000000
4.800000,4.350000,1.540000,0.074000,0.000000,0.000000,0.000000,0.000000
4.800000,4.360000,1.540000,0.070000,0.011000,0.000000,0.000000,0.000000
4.800000,4.400000,1.540000,0.073000,0.005000,0.000000,0.000000,0.000000
4.800000,4.440000,1.540000,0.076000,0.003000,0.000000,0.000000,0.000000
4.800000,4.490000,1.550000,0.076000,0.003000,0.000000,0.000000,0.000000
4.850000,4.620000,1.560000,0.076000,0.003000,0.000000,0.000000,0.000000
4.970000,4.840000,1.580000,0.076000,0.003000,0.000000,0.000000,0.000000
4.990000,5.570000,1.650000,0.076000,0.003000,0.000000,0.000000,0.000000
4.990000,5.570000,1.650000,0.071000,0.020000,0.000000,0.000000,0.000000
4.990000,5.610000,1.650000,0.072000,0.011000,0.000000,0.000000,0.000000
4.990000,5.650000,1.650000,0.072000,0.005000,0.000000,0.000000,0.000000
4.940000,5.690000,1.660000,0.072000,0.005000,0.000000,0.000000,0.000000
4.940000,5.790000,1.660000,0.069000,0.004000,0.000000,0.000000,0.000000
4.940000,5.940000,1.680000,0.069000,0.004000,0.000000,0.000000,0.000000
5.000000,6.120000,1.700000,0.069000,0.004000,0.000000,0.000000,0.000000
4.980000,0.350000,1.750000,0.069000,0.004000,0.000000,0.000000,0.000000
4.980000,0.350000,1.750000,0.068000,0.016000,0.000000,0.000000,0.000000
4.980000,0.400000,1.750000,0.068000,0.009000,0.000000,0.000000,0.000000
4.980000,0.450000,1.750000,0.067000,0.004000,0.000000,0.000000,0.000000
5.010000,0.580000,1.770000,0.067000,0.004000,0.000000,0.000000,0.000000
5.080000,0.770000,1.780000,0.067000,0.004000,0.000000,0.000000,0.000000
5.140000,0.970000,1.800000,0.067000,0.004000,0.000000,0.000000,0.000000
5.160000,1.610000,1.860000,0.067000,0.004000,0.000000,0.000000,0.000000
5.160000,1.610000,1.860000,0.060000,0.017000,0.000000,0.000000,0.000000
5.160000,1.640000,1.860000,0.060000,0.009000,0.000000,0.000000,0.000000
5.160000,1.680000,1.860000,0.061000,0.005000,0.000000,0.000000,0.000000
5.140000,1.780000,1.880000,0.061000,0.005000,0.000000,0.000000,0.000000
5.160000,1.940000,1.890000,0.061000,0.005000,0.000000,0.000000,0.000000
5.190000,2.120000,1.910000,0.061000,0.005000,0.000000,0.000000,0.000000
5.180000,2.740000,1.960000,0.061000,0.005000,0.000000,0.000000,0.000000
5.180000,2.750000,1.960000,0.055000,0.017000,0.000000,0.000000,0.000000
5.180000,2.800000,1.960000,0.061000,0.009000,0.000000,0.000000,0.000000
5.180000,2.830000,1.960000,0.061000,0.005000,0.000000,0.000000,0.000000
5.110000,2.860000,1.970000,0.061000,0.005000,0.000000,0.000000,0.000000
5.130000,3.020000,1.990000,0.061000,0.005000,0.000000,0.000000,0.000000
5.070000,3.140000,2.000000,0.061000,0.005000,0.000000,0.000000,0.000000
5.060000,3.750000,2.050000,0.061000,0.005000,0.000000,0.000000,0.000000
5.060000,3.770000,2.050000,0.059000,0.015000,0.000000,0.000000,0.000000
5.060000,3.800000,2.050000,0.062000,0.008000,0.000000,0.000000,0.000000
5.060000,3.830000,2.050000,0.065000,0.004000,0.000000,0.000000,0.000000
5.030000,3.890000,2.070000,0.065000,0.004000,0.000000,0.000000,0.000000
5.040000,4.010000,2.080000,0.065000,0.004000,0.000000,0.000000,0.000000
5.060000,4.180000,2.090000,0.065000,0.004000,0.000000,0.000000,0.000000
5.060000,4.870000,2.160000,0.065000,0.004000,0.000000,0.000000,0.000000
5.060000,4.870000,2.160000,0.061000,0.017000,0.000000,0.000000,0.000000
5.060000,4.920000,2.160000,0.064000,0.009000,0.000000,0.000000,0.000000
5.060000,4.970000,2.160000,0.065000,0.005000,0.000000,0.000000,0.000000
5.030000,5.010000,2.170000,0.065000,0.005000,0.000000,0.000000,0.000000
5.030000,5.100000,2.170000,0.064000,0.006000,0.000000,0.000000,0.000000
5.100000,5.310000,2.200000,0.064000,0.006000,0.000000,0.000000,0.000000
5.160000,5.500000,2.210000,0.064000,0.006000,0.000000,0.000000,0.000000
5.200000,6.180000,2.280000,0.064000,0.006000,0.000000,0.000000,0.000000
5.200000,6.200000,2.280000,0.061000,0.019000,0.000000,0.000000,0.000000
5.200000,6.230000,2.280000,0.059000,0.007000,0.000000,0.000000,0.000000
5.200000,6.260000,2.280000,0.060000,0.004000,0.000000,0.000000,0.000000
5.190000,0.100000,2.290000,0.060000,0.004000,0.000000,0.000000,0.000000
5.200000,0.260000,2.310000,0.060000,0.004000,0.000000,0.000000,0.000000
5.180000,0.410000,2.320000,0.060000,0.004000,0.000000,0.000000,0.000000
5.150000,0.940000,2.370000,0.060000,0.004000,0.000000,0.000000,0.000000
5.150000,0.950000,2.370000,0.056000,0.013000,0.000000,0.000000,0.000000
5.150000,0.990000,2.370000,0.057000,0.004000,0.000000,0.000000,0.000000
5.150000,1.010000,2.370000,0.060000,0.003000,0.000000,0.000000,0.000000
5.090000,1.080000,2.380000,0.060000,0.003000,0.000000,0.000000,0.000000
5.090000,1.230000,2.400000,0.060000,0.003000,0.000000,0.000000,0.000000
5.050000,1.360000,2.410000,0.060000,0.003000,0.000000,0.000000,0.000000
5.050000,2.000000,2.470000,0.060000,0.003000,0.000000,0.000000,0.000000
5.050000,2.000000,2.470000,0.057000,0.015000,0.000000,0.000000,0.000000
5.050000,2.040000,2.470000,0.060000,0.009000,0.000000,0.000000,0.000000
5.050000,2.080000,2.470000,0.063000,0.003000,0.000000,0.000000,0.000000
5.030000,2.130000,2.480000,0.063000,0.003000,0.000000,0.000000,0.000000
5.070000,2.300000,2.490000,0.063000,0.003000,0.000000,0.000000,0.000000
5.110000,2.480000,2.510000,0.063000,0.003000,0.000000,0.000000,0.000000
5.110000,3.150000,2.570000,0.063000,0.003000,0.000000,0.000000,0.000000
5.110000,3.160000,2.570000,0.060000,0.017000,0.000000,0.000000,0.000000
5.110000,3.180000,2.570000,0.062000,0.008000,0.000000,0.000000,0.000000
5.110000,3.220000,2.570000,0.065000,0.002000,0.000000,0.000000,0.000000
5.040000,3.250000,2.580000,0.065000,0.002000,0.000000,0.000000,0.000000
4.990000,3.350000,2.590000,0.065000,0.002000,0.000000,0.000000,0.000000
4.910000,3.450000,2.600000,0.065000,0.002000,0.000000,0.000000,0.000000
4.830000,3.920000,2.640000,0.065000,0.002000,0.000000,0.000000,0.000000
4.830000,3.930000,2.640000,0.066000,0.010000,0.000000,0.000000,0.000000
4.830000,3.970000,2.640000,0.070000,0.005000,0.000000,0.000000,0.000000
4.830000,4.000000,2.640000,0.074000,0.002000,0.000000,0.000000,0.000000
4.780000,4.030000,2.650000,0.074000,0.002000,0.000000,0.000000,0.000000
4.780000,4.110000,2.650000,0.077000,0.002000,0.000000,0.000000,0.000000
4.750000,4.230000,2.670000,0.077000,0.002000,0.000000,0.000000,0.000000
4.730000,4.360000,2.680000,0.077000,0.002000,0.000000,0.000000,0.000000
4.750000,4.930000,2.730000,0.077000,0.002000,0.000000,0.000000,0.000000
4.750000,4.950000,2.730000,0.071000,0.015000,0.000000,0.000000,0.000000
4.750000,4.980000,2.730000,0.074000,0.009000,0.000000,0.000000,0.000000
4.750000,5.030000,2.730000,0.072000,0.002000,0.000000,0.000000,0.000000
4.780000,5.150000,2.750000,0.072000,0.002000,0.000000,0.000000,0.000000
4.880000,5.360000,2.770000,0.072000,0.002000,0.000000,0.000000,0.000000
4.960000,5.550000,2.790000,0.072000,0.002000,0.000000,0.000000,0.000000
4.980000,6.190000,2.850000,0.072000,0.002000,0.000000,0.000000,0.000000
4.980000,6.200000,2.850000,0.072000,0.015000,0.000000,0.000000,0.000000
4.980000,6.210000,2.850000,0.074000,0.007000,0.000000,0.000000,0.000000
4.980000,6.240000,2.850000,0.076000,0.002000,0.000000,0.000000,0.000000
4.880000,0.010000,2.860000,0.076000,0.002000,0.000000,0.000000,0.000000
4.790000,0.100000,2.870000,0.076000,0.002000,0.000000,0.000000,0.000000
4.680000,0.180000,2.870000,0.076000,0.002000,0.000000,0.000000,0.000000
4.580000,0.520000,2.900000,0.076000,0.002000,0.000000,0.000000,0.000000
4.580000,0.540000,2.900000,0.074000,0.007000,0.000000,0.000000,0.000000
4.580000,0.550000,2.900000,0.085000,0.004000,0.000000,0.000000,0.000000
4.580000,0.590000,2.900000,0.091000,0.002000,0.000000,0.000000,0.000000
4.540000,0.630000,2.910000,0.091000,0.002000,0.000000,0.000000,0.000000
4.530000,0.760000,2.930000,0.091000,0.002000,0.000000,0.000000,0.000000
4.470000,0.860000,2.930000,0.091000,0.002000,0.000000,0.000000,0.000000
4.420000,1.320000,2.980000,0.091000,0.002000,0.000000,0.000000,0.000000
4.420000,1.350000,2.980000,0.086000,0.012000,0.000000,0.000000,0.000000
4.420000,1.370000,2.980000,0.090000,0.006000,0.000000,0.000000,0.000000
4.420000,1.400000,2.980000,0.092000,0.001000,0.000000,0.000000,0.000000
4.460000,1.470000,2.990000,0.092000,0.001000,0.000000,0.000000,0.000000
4.570000,1.620000,3.000000,0.092000,0.001000,0.000000,0.000000,0.000000
4.690000,1.840000,3.020000,0.092000,0.001000,0.000000,0.000000,0.000000
4.750000,2.640000,3.100000,0.092000,0.001000,0.000000,0.000000,0.000000
4.750000,2.660000,3.100000,0.082000,0.022000,0.000000,0.000000,0.000000
4.750000,2.670000,3.100000,0.083000,0.011000,0.000000,0.000000,0.000000
4.750000,2.730000,3.100000,0.084000,0.006000,0.000000,0.000000,0.000000
4.690000,2.750000,3.110000,0.084000,0.006000,0.000000,0.000000,0.000000
4.690000,2.850000,3.110000,0.082000,0.005000,0.000000,0.000000,0.000000
4.750000,3.030000,3.130000,0.082000,0.005000,0.000000,0.000000,0.000000
4.800000,3.200000,3.150000,0.082000,0.005000,0.000000,0.000000,0.000000
4.810000,3.760000,3.200000,0.082000,0.005000,0.000000,0.000000,0.000000
4.810000,3.770000,3.200000,0.080000,0.018000,0.000000,0.000000,0.000000
4.810000,3.800000,3.200000,0.080000,0.010000,0.000000,0.000000,0.000000
4.810000,3.850000,3.200000,0.085000,0.007000,0.000000,0.000000,0.000000
4.790000,3.940000,3.210000,0.085000,0.007000,0.000000,0.000000,0.000000
4.790000,4.080000,3.230000,0.085000,0.007000,0.000000,0.000000,0.000000
4.780000,4.220000,3.240000,0.085000,0.007000,0.000000,0.000000,0.000000
4.770000,4.780000,3.290000,0.085000,0.007000,0.000000,0.000000,0.000000
4.770000,4.800000,3.290000,0.080000,0.016000,0.000000,0.000000,0.000000
4.770000,4.840000,3.290000,0.078000,0.008000,0.000000,0.000000,0.000000
4.770000,4.890000,3.290000,0.078000,0.005000,0.000000,0.000000,0.000000
4.820000,4.980000,3.310000,0.078000,0.005000,0.000000,0.000000,0.000000
4.960000,5.200000,3.330000,0.078000,0.005000,0.000000,0.000000,0.000000
5.120000,5.460000,3.350000,0.078000,0.005000,0.000000,0.000000,0.000000
5.160000,6.190000,3.420000,0.078000,0.005000,0.000000,0.000000,0.000000
5.160000,6.160000,3.420000,0.073000,0.023000,0.000000,0.000000,0.000000
5.160000,6.210000,3.420000,0.073000,0.010000,0.000000,0.000000,0.000000
5.160000,6.240000,3.420000,0.073000,0.004000,0.000000,0.000000,0.000000
5.040000,6.270000,3.430000,0.073000,0.004000,0.000000,0.000000,0.000000
4.940000,0.070000,3.430000,0.073000,0.004000,0.000000,0.000000,0.000000
4.840000,0.160000,3.440000,0.073000,0.004000,0.000000,0.000000,0.000000
4.720000,0.460000,3.470000,0.073000,0.004000,0.000000,0.000000,0.000000
4.720000,0.480000,3.470000,0.073000,0.008000,0.000000,0.000000,0.000000
4.720000,0.500000,3.470000,0.082000,0.003000,0.000000,0.000000,0.000000
4.720000,0.530000,3.470000,0.087000,0.002000,0.000000,0.000000,0.000000
4.670000,0.580000,3.480000,0.087000,0.002000,0.000000,0.000000,0.000000
4.720000,0.700000,3.490000,0.087000,0.002000,0.000000,0.000000,0.000000
4.760000,0.880000,3.510000,0.087000,0.002000,0.000000,0.000000,0.000000
4.780000,1.590000,3.570000,0.087000,0.002000,0.000000,0.000000,0.000000
4.780000,1.600000,3.570000,0.078000,0.015000,0.000000,0.000000,0.000000
4.780000,1.650000,3.570000,0.078000,0.009000,0.000000,0.000000,0.000000
4.780000,1.700000,3.570000,0.076000,0.006000,0.000000,0.000000,0.000000
4.870000,1.780000,3.590000,0.076000,0.006000,0.000000,0.000000,0.000000
4.870000,1.910000,3.590000,0.072000,0.007000,0.000000,0.000000,0.000000
5.060000,2.190000,3.630000,0.072000,0.007000,0.000000,0.000000,0.000000
5.230000,2.450000,3.650000,0.072000,0.007000,0.000000,0.000000,0.000000
5.290000,3.180000,3.720000,0.072000,0.007000,0.000000,0.000000,0.000000
5.290000,3.210000,3.720000,0.071000,0.025000,0.000000,0.000000,0.000000
5.290000,3.230000,3.720000,0.070000,0.012000,0.000000,0.000000,0.000000
5.290000,3.250000,3.720000,0.068000,0.005000,0.000000,0.000000,0.000000
5.190000,3.310000,3.730000,0.068000,0.005000,0.000000,0.000000,0.000000
5.070000,3.390000,3.740000,0.068000,0.005000,0.000000,0.000000,0.000000
4.940000,3.470000,3.740000,0.068000,0.005000,0.000000,0.000000,0.000000
4.850000,3.820000,3.770000,0.068000,0.005000,0.000000,0.000000,0.000000
4.850000,3.830000,3.770000,0.065000,0.008000,0.000000,0.000000,0.000000
4.850000,3.850000,3.770000,0.074000,0.003000,0.000000,0.000000,0.000000
4.850000,3.880000,3.770000,0.077000,0.001000,0.000000,0.000000,0.000000
4.840000,3.990000,3.790000,0.077000,0.001000,0.000000,0.000000,0.000000
4.910000,4.170000,3.810000,0.077000,0.001000,0.000000,0.000000,0.000000
4.950000,4.350000,3.820000,0.077000,0.001000,0.000000,0.000000,0.000000
5.030000,5.150000,3.900000,0.077000,0.001000,0.000000,0.000000,0.000000
5.030000,5.160000,3.900000,0.068000,0.019000,0.000000,0.000000,0.000000
5.030000,5.180000,3.900000,0.070000,0.008000,0.000000,0.000000,0.000000
5.030000,5.220000,3.900000,0.073000,0.005000,0.000000,0.000000,0.000000
4.970000,5.270000,3.910000,0.073000,0.005000,0.000000,0.000000,0.000000
5.090000,5.480000,3.930000,0.073000,0.005000,0.000000,0.000000,0.000000
5.160000,5.680000,3.940000,0.073000,0.005000,0.000000,0.000000,0.000000
5.150000,0.030000,4.000000,0.073000,0.005000,0.000000,0.000000,0.000000
5.150000,0.030000,4.000000,0.072000,0.018000,0.000000,0.000000,0.000000
5.150000,0.080000,4.000000,0.073000,0.008000,0.000000,0.000000,0.000000
5.150000,0.100000,4.000000,0.072000,0.003000,0.000000,0.000000,0.000000
5.070000,0.140000,4.010000,0.072000,0.003000,0.000000,0.000000,0.000000
5.000000,0.220000,4.020000,0.072000,0.003000,0.000000,0.000000,0.000000
4.970000,0.350000,4.030000,0.072000,0.003000,0.000000,0.000000,0.000000
4.920000,0.900000,4.080000,0.072000,0.003000,0.000000,0.000000,0.000000
4.920000,0.910000,4.080000,0.068000,0.011000,0.000000,0.000000,0.000000
4.920000,0.960000,4.080000,0.074000,0.007000,0.000000,0.000000,0.000000
4.920000,0.980000,4.080000,0.075000,0.005000,0.000000,0.000000,0.000000
4.940000,1.050000,4.090000,0.075000,0.005000,0.000000,0.000000,0.000000
4.940000,1.150000,4.090000,0.073000,0.005000,0.000000,0.000000,0.000000
5.020000,1.370000,4.120000,0.073000,0.005000,0.000000,0.000000,0.000000
5.210000,1.630000,4.150000,0.073000,0.005000,0.000000,0.000000,0.000000
5.310000,2.430000,4.220000,0.073000,0.005000,0.000000,0.000000,0.000000
5.310000,2.430000,4.220000,0.065000,0.024000,0.000000,0.000000,0.000000
5.310000,2.490000,4.220000,0.063000,0.012000,0.000000,0.000000,0.000000
5.310000,2.520000,4.220000,0.061000,0.006000,0.000000,0.000000,0.000000
5.300000,2.640000,4.240000,0.061000,0.006000,0.000000,0.000000,0.000000
5.290000,2.790000,4.250000,0.061000,0.006000,0.000000,0.000000,0.000000
5.240000,2.930000,4.260000,0.061000,0.006000,0.000000,0.000000,0.000000
5.180000,3.400000,4.310000,0.061000,0.006000,0.000000,0.000000,0.000000
5.180000,3.400000,4.310000,0.060000,0.014000,0.000000,0.000000,0.000000
5.180000,3.450000,4.310000,0.062000,0.007000,0.000000,0.000000,0.000000
5.180000,3.470000,4.310000,0.066000,0.001000,0.000000,0.000000,0.000000
5.100000,3.520000,4.320000,0.066000,0.001000,0.000000,0.000000,0.000000
5.090000,3.670000,4.330000,0.066000,0.001000,0.000000,0.000000,0.000000
5.060000,3.810000,4.340000,0.066000,0.001000,0.000000,0.000000,0.000000
5.070000,4.450000,4.400000,0.066000,0.001000,0.000000,0.000000,0.000000
5.070000,4.470000,4.400000,0.060000,0.012000,0.000000,0.000000,0.000000
5.070000,4.510000,4.400000,0.062000,0.005000,0.000000,0.000000,0.000000
5.070000,4.570000,4.400000,0.064000,0.002000,0.000000,0.000000,0.000000
5.100000,4.630000,4.420000,0.064000,0.002000,0.000000,0.000000,0.000000
5.230000,4.840000,4.440000,0.064000,0.002000,0.000000,0.000000,0.000000
5.400000,5.110000,4.460000,0.064000,0.002000,0.000000,0.000000,0.000000
5.410000,5.830000,4.530000,0.064000,0.002000,0.000000,0.000000,0.000000
5.410000,5.850000,4.530000,0.057000,0.024000,0.000000,0.000000,0.000000
5.410000,5.870000,4.530000,0.057000,0.013000,0.000000,0.000000,0.000000
5.410000,5.890000,4.530000,0.058000,0.006000,0.000000,0.000000,0.000000
5.320000,5.940000,4.540000,0.058000,0.006000,0.000000,0.000000,0.000000
5.260000,6.030000,4.550000,0.058000,0.006000,0.000000,0.000000,0.000000
5.210000,6.160000,4.560000,0.058000,0.006000,0.000000,0.000000,0.000000
5.100000,0.300000,4.600000,0.058000,0.006000,0.000000,0.000000,0.000000
5.100000,0.320000,4.600000,0.057000,0.010000,0.000000,0.000000,0.000000
5.100000,0.330000,4.600000,0.064000,0.004000,0.000000,0.000000,0.000000
5.100000,0.350000,4.600000,0.068000,0.002000,0.000000,0.000000,0.000000
5.050000,0.420000,4.610000,0.068000,0.002000,0.000000,0.000000,0.000000
5.050000,0.480000,4.610000,0.067000,0.002000,0.000000,0.000000,0.000000
5.050000,0.670000,4.630000,0.067000,0.002000,0.000000,0.000000,0.000000
5.130000,0.870000,4.650000,0.067000,0.002000,0.000000,0.000000,0.000000
5.160000,1.510000,4.710000,0.067000,0.002000,0.000000,0.000000,0.000000
5.160000,1.530000,4.710000,0.060000,0.016000,0.000000,0.000000,0.000000
5.160000,1.600000,4.710000,0.060000,0.010000,0.000000,0.000000,0.000000
5.160000,1.630000,4.710000,0.060000,0.004000,0.000000,0.000000,0.000000
5.270000,1.810000,4.730000,0.060000,0.004000,0.000000,0.000000,0.000000
5.370000,2.020000,4.750000,0.060000,0.004000,0.000000,0.000000,0.000000
5.440000,2.230000,4.770000,0.060000,0.004000,0.000000,0.000000,0.000000
5.430000,2.870000,4.830000,0.060000,0.004000,0.000000,0.000000,0.000000
5.430000,2.870000,4.830000,0.054000,0.022000,0.000000,0.000000,0.000000
5.430000,2.920000,4.830000,0.053000,0.011000,0.000000,0.000000,0.000000
5.430000,2.950000,4.830000,0.053000,0.004000,0.000000,0.000000,0.000000
5.330000,2.990000,4.840000,0.053000,0.004000,0.000000,0.000000,0.000000
5.250000,3.100000,4.850000,0.053000,0.004000,0.000000,0.000000,0.000000
5.160000,3.200000,4.860000,0.053000,0.004000,0.000000,0.000000,0.000000
5.070000,3.620000,4.900000,0.053000,0.004000,0.000000,0.000000,0.000000
5.070000,3.630000,4.900000,0.053000,0.007000,0.000000,0.000000,0.000000
5.070000,3.670000,4.900000,0.060000,0.004000,0.000000,0.000000,0.000000
5.070000,3.700000,4.900000,0.062000,0.001000,0.000000,0.000000,0.000000
5.110000,3.790000,4.910000,0.062000,0.001000,0.000000,0.000000,0.000000
5.180000,3.970000,4.930000,0.062000,0.001000,0.000000,0.000000,0.000000
5.210000,4.150000,4.950000,0.062000,0.001000,0.000000,0.000000,0.000000
5.220000,4.870000,5.010000,0.062000,0.001000,0.000000,0.000000,0.000000
5.220000,4.890000,5.010000,0.054000,0.017000,0.000000,0.000000,0.000000
5.220000,4.920000,5.010000,0.056000,0.009000,0.000000,0.000000,0.000000
5.220000,4.950000,5.010000,0.057000,0.005000,0.000000,0.000000,0.000000
5.210000,5.020000,5.030000,0.057000,0.005000,0.000000,0.000000,0.000000
5.180000,5.120000,5.040000,0.057000,0.005000,0.000000,0.000000,0.000000
5.150000,5.260000,5.050000,0.057000,0.005000,0.000000,0.000000,0.000000
5.170000,6.030000,5.120000,0.057000,0.005000,0.000000,0.000000,0.000000
5.170000,6.030000,5.120000,0.055000,0.015000,0.000000,0.000000,0.000000
5.170000,6.060000,5.120000,0.058000,0.007000,0.000000,0.000000,0.000000
5.170000,6.090000,5.120000,0.061000,0.003000,0.000000,0.000000,0.000000
5.080000,6.130000,5.130000,0.061000,0.003000,0.000000,0.000000,0.000000
5.080000,6.200000,5.130000,0.060000,0.003000,0.000000,0.000000,0.000000
5.070000,0.070000,5.150000,0.060000,0.003000,0.000000,0.000000,0.000000
5.150000,0.280000,5.170000,0.060000,0.003000,0.000000,0.000000,0.000000
5.170000,0.900000,5.220000,0.060000,0.003000,0.000000,0.000000,0.000000
5.170000,0.920000,5.220000,0.059000,0.018000,0.000000,0.000000,0.000000
5.170000,0.960000,5.220000,0.059000,0.008000,0.000000,0.000000,0.000000
5.170000,0.990000,5.220000,0.060000,0.003000,0.000000,0.000000,0.000000
5.140000,1.090000,5.240000,0.060000,0.003000,0.000000,0.000000,0.000000
5.130000,1.230000,5.250000,0.060000,0.003000,0.000000,0.000000,0.000000
5.130000,1.390000,5.270000,0.060000,0.003000,0.000000,0.000000,0.000000
5.100000,1.940000,5.320000,0.060000,0.003000,0.000000,0.000000,0.000000
5.100000,1.950000,5.320000,0.058000,0.011000,0.000000,0.000000,0.000000
5.100000,1.990000,5.320000,0.060000,0.006000,0.000000,0.000000,0.000000
5.100000,2.030000,5.320000,0.060000,0.003000,0.000000,0.000000,0.000000
5.080000,2.090000,5.330000,0.060000,0.003000,0.000000,0.000000,0.000000
5.100000,2.260000,5.350000,0.060000,0.003000,0.000000,0.000000,0.000000
5.160000,2.450000,5.360000,0.060000,0.003000,0.000000,0.000000,0.000000
5.170000,3.110000,5.420000,0.060000,0.003000,0.000000,0.000000,0.000000
5.170000,3.100000,5.420000,0.056000,0.016000,0.000000,0.000000,0.000000
5.170000,3.140000,5.420000,0.057000,0.008000,0.000000,0.000000,0.000000
5.170000,3.180000,5.420000,0.059000,0.003000,0.000000,0.000000,0.000000
5.110000,3.230000,5.430000,0.059000,0.003000,0.000000,0.000000,0.000000
5.070000,3.350000,5.450000,0.059000,0.003000,0.000000,0.000000,0.000000
5.060000,3.500000,5.460000,0.059000,0.003000,0.000000,0.000000,0.000000
5.010000,4.050000,5.510000,0.059000,0.003000,0.000000,0.000000,0.000000
5.010000,4.070000,5.510000,0.058000,0.015000,0.000000,0.000000,0.000000
5.010000,4.100000,5.510000,0.061000,0.006000,0.000000,0.000000,0.000000
5.010000,4.140000,5.510000,0.064000,0.003000,0.000000,0.000000,0.000000
4.970000,4.170000,5.520000,0.064000,0.003000,0.000000,0.000000,0.000000
4.960000,4.280000,5.530000,0.064000,0.003000,0.000000,0.000000,0.000000
4.960000,4.430000,5.540000,0.064000,0.003000,0.000000,0.000000,0.000000
4.960000,5.120000,5.610000,0.064000,0.003000,0.000000,0.000000,0.000000
4.960000,5.140000,5.610000,0.059000,0.014000,0.000000,0.000000,0.000000
4.960000,5.190000,5.610000,0.061000,0.006000,0.000000,0.000000,0.000000
4.960000,5.230000,5.610000,0.062000,0.003000,0.000000,0.000000,0.000000
4.990000,5.280000,5.620000,0.062000,0.003000,0.000000,0.000000,0.000000
4.990000,5.380000,5.620000,0.062000,0.002000,0.000000,0.000000,0.000000
5.060000,5.580000,5.650000,0.062000,0.002000,0.000000,0.000000,0.000000
5.150000,5.790000,5.670000,0.062000,0.002000,0.000000,0.000000,0.000000
5.200000,0.210000,5.730000,0.062000,0.002000,0.000000,0.000000,0.000000
5.200000,0.200000,5.730000,0.060000,0.018000,0.000000,0.000000,0.000000
5.200000,0.250000,5.730000,0.062000,0.008000,0.000000,0.000000,0.000000
5.200000,0.280000,5.730000,0.061000,0.004000,0.000000,0.000000,0.000000
5.100000,0.330000,5.740000,0.061000,0.004000,0.000000,0.000000,0.000000
5.050000,0.460000,5.750000,0.061000,0.004000,0.000000,0.000000,0.000000
4.990000,0.580000,5.760000,0.061000,0.004000,0.000000,0.000000,0.000000
4.910000,0.970000,5.800000,0.061000,0.004000,0.000000,0.000000,0.000000
4.910000,0.970000,5.800000,0.064000,0.008000,0.000000,0.000000,0.000000
4.910000,0.990000,5.800000,0.069000,0.004000,0.000000,0.000000,0.000000
4.910000,1.020000,5.800000,0.074000,0.002000,0.000000,0.000000,0.000000
4.790000,1.060000,5.810000,0.074000,0.002000,0.000000,0.000000,0.000000
4.730000,1.170000,5.820000,0.074000,0.002000,0.000000,0.000000,0.000000
4.670000,1.280000,5.830000,0.074000,0.002000,0.000000,0.000000,0.000000
4.660000,1.830000,5.880000,0.074000,0.002000,0.000000,0.000000,0.000000
4.660000,1.840000,5.880000,0.065000,0.006000,0.000000,0.000000,0.000000
4.660000,1.890000,5.880000,0.071000,0.002000,0.000000,0.000000,0.000000
4.660000,1.920000,5.880000,0.074000,0.001000,0.000000,0.000000,0.000000
4.700000,1.990000,5.890000,0.074000,0.001000,0.000000,0.000000,0.000000
4.850000,2.210000,5.910000,0.074000,0.001000,0.000000,0.000000,0.000000
4.960000,2.420000,5.930000,0.074000,0.001000,0.000000,0.000000,0.000000
5.000000,3.200000,6.000000,0.074000,0.001000,0.000000,0.000000,0.000000
5.000000,3.210000,6.000000,0.069000,0.021000,0.000000,0.000000,0.000000
5.000000,3.220000,6.000000,0.069000,0.009000,0.000000,0.000000,0.000000
5.000000,3.260000,6.000000,0.069000,0.004000,0.000000,0.000000,0.000000
4.920000,3.300000,6.010000,0.069000,0.004000,0.000000,0.000000,0.000000
4.910000,3.400000,6.020000,0.069000,0.004000,0.000000,0.000000,0.000000
4.860000,3.520000,6.030000,0.069000,0.004000,0.000000,0.000000,0.000000
4.820000,4.070000,6.080000,0.069000,0.004000,0.000000,0.000000,0.000000
4.820000,4.080000,6.080000,0.064000,0.008000,0.000000,0.000000,0.000000
4.820000,4.110000,6.080000,0.071000,0.005000,0.000000,0.000000,0.000000
